N-gramm,Count
he done,1
what has,1
yonder man,1
overdone stage,1
custom-shrunk .,1
am custom-shrunk,1
with poverty,1
arrested and,1
one yonder,1
art good,1
sciatica ?,1
mitigation comes,1
madam mitigation,1
where madam,1
or free,1
tainted or,1
art tainted,1
whether thou,1
done myself,1
drink after,1
thy health,1
begin thy,1
painful feeling,1
most painful,1
feelingly now,1
speak feelingly,1
french velvet,1
art piled,1
be piled,1
kersey as,1
english kersey,1
a list,1
three-piled piece,1
a three-piled,1
velvet ;,1
good velvet,1
purchased as,1
diseases under,1
her roof,1
am sound,1
profound sciatica,1
hips has,1
your hips,1
impiety has,1
; impiety,1
hollow ;,1
hollow :,1
as things,1
so sound,1
healthy ;,1
", healthy",1
of error,1
roof as,1
diseases in,1
figuring diseases,1
always figuring,1
art always,1
crown more,1
dolours a,1
thousand dolours,1
% judge,1
to— lucio,1
come to—,1
as come,1
admit it,1
haste may,1
something on,1
"raw ,",1
own science,1
affect speech,1
to affect,1
seem in,1
properties to,1
the properties,1
government the,1
of government,1
escalus zero,1
% escalus,1
scene.—vienna .,1
dir scene.—vienna,1
measure for,1
-- measure,1
apollo .,1
of apollo,1
the songs,1
harsh after,1
mercury are,1
of mercury,1
armado tenzero,1
armado armado,1
hiss in,1
crabs hiss,1
roasted crabs,1
science exceeds,1
lists of,1
all advice,1
pregnant in,1
us think,1
us angelo,1
bid come,1
you warp,1
dir from,1
our commission,1
we remember,1
enriched any,1
hath enriched,1
and practice,1
as art,1
as pregnant,1
advice my,1
're as,1
common justice,1
for common,1
terms for,1
"institutions ,",1
's institutions,1
our people,1
them work,1
"sufficiency ,",1
your sufficiency,1
more remains,1
when roasted,1
and raw,1
may bring,1
looks red,1
logs into,1
bears logs,1
tom bears,1
and tom,1
his nail,1
blows his,1
shepherd blows,1
dick the,1
and dick,1
icicles hang,1
when icicles,1
iii .,1
. iii,1
! winter,1
; cuckoo,1
cuckoo ;,1
summer smocks,1
their summer,1
bleach their,1
maidens bleach,1
"rooks ,",1
and rooks,1
turtles tread,1
when turtles,1
"clocks ,",1
the hall,1
milk comes,1
comes frozen,1
doth blow,1
nose looks,1
marian 's,1
brooding in,1
sit brooding,1
birds sit,1
and birds,1
's saw,1
parson 's,1
drowns the,1
coughing drowns,1
and coughing,1
wind doth,1
frozen home,1
aloud the,1
all aloud,1
iv when,1
. iv,1
be foul,1
ways be,1
and ways,1
nipp 'd,1
is nipp,1
when blood,1
in pail,1
bear ?,1
with special,1
special soul,1
soul elected,1
evasion :,1
more evasion,1
be stamp,1
figure be,1
before so,1
test made,1
more test,1
thy commission,1
secondary .,1
thy secondary,1
though first,1
old escalus,1
vienna live,1
mortality and,1
; mortality,1
ourself ;,1
full ourself,1
remove be,1
our remove,1
his commission,1
tendering his,1
dir tendering,1
advertise ;,1
him advertise,1
speech to,1
a leaven,1
leaven 'd,1
and prepared,1
needful value,1
give leave,1
commissions .,1
your commissions,1
execution do,1
hopeful execution,1
the hopeful,1
befall you,1
shall importune,1
concernings shall,1
our concernings,1
shall write,1
of needful,1
prepared choice,1
matters of,1
unquestion'd matters,1
leaves unquestion'd,1
prefers itself,1
it prefers,1
quick condition,1
haste from,1
our haste,1
honours .,1
proceeded to,1
choice proceeded,1
bend my,1
do bend,1
both thanks,1
vienna be,1
history fully,1
thy history,1
observer doth,1
' observer,1
character in,1
of character,1
always obedient,1
% always,1
angelo one,1
ample grace,1
such ample,1
escalus one,1
thy belongings,1
power :,1
own power,1
deputation all,1
his deputation,1
given his,1
drest him,1
our terror,1
", lent",1
"supply ,",1
absence to,1
elected him,1
fully unfold,1
belongings are,1
a creditor,1
touch'd but,1
herself the,1
determines herself,1
she determines,1
thrifty goddess,1
"excellence ,",1
her excellence,1
smallest scruple,1
lends the,1
never lends,1
nor nature,1
fine issues,1
finely touch'd,1
own so,1
not finely,1
. spirits,1
alike as,1
'twere all,1
virtues did,1
for themselves,1
torches do,1
heaven doth,1
they on,1
waste thyself,1
so proper,1
for seed,1
gone down,1
those cheek-roses,1
supposes me,1
o'ergrown lion,1
an o'ergrown,1
even like,1
let sleep,1
years we,1
headstrong steeds,1
to headstrong,1
curbs to,1
and curbs,1
bits and,1
needful bits,1
the needful,1
biting laws,1
most biting,1
statutes and,1
strict statutes,1
have strict,1
"gladly ,",1
% gladly,1
pious sir,1
", pious",1
common ear,1
have strew,1
poland ;,1
to poland,1
lion in,1
as fond,1
fond fathers,1
our decrees,1
all decorum,1
athwart goes,1
quite athwart,1
beats the,1
baby beats,1
justice by,1
plucks justice,1
liberty plucks,1
"infliction ,",1
to infliction,1
"decrees ,",1
than fear,1
having bound,1
more mock,1
becomes more,1
rod becomes,1
for terror,1
children 's,1
stick it,1
"birch ,",1
of birch,1
twigs of,1
threat'ning twigs,1
the threat'ning,1
me travell,1
place here,1
it rested,1
absolute power,1
wrinkled than,1
purpose more,1
"harbour ,",1
secret harbour,1
me secret,1
complete bosom,1
can pierce,1
dart of,1
dribbling dart,1
the dribbling,1
thomas .,1
monastery .,1
friend lucio,1
tick-tack .,1
of tick-tack,1
game of,1
lost at,1
foolishly lost,1
thus foolishly,1
sorry should,1
the enjoying,1
grievous imposition,1
under grievous,1
would stand,1
encouragement of,1
the aims,1
aims and,1
and ends,1
and witless,1
my absolute,1
abstinence— my,1
firm abstinence—,1
stricture and,1
of stricture,1
angelo— a,1
lord angelo—,1
have deliver,1
keeps .,1
bravery keeps,1
witless bravery,1
where youth,1
burning youth,1
assemblies where,1
haunt assemblies,1
price to,1
idle price,1
in idle,1
life remov,1
knows than,1
better knows,1
grace speak,1
may your,1
thomas ten,1
decorum .,1
rested in,1
down too,1
is precise,1
these large,1
privileges ?,1
further privileges,1
nuns no,1
you nuns,1
francisca .,1
and francisca,1
nunnery .,1
a nunnery,1
seemers be,1
our seemers,1
change purpose,1
power change,1
if power,1
hence shall,1
stone :,1
than stone,1
bread than,1
to bread,1
appetite is,1
scarce confesses,1
; scarce,1
envy ;,1
stands at,1
; stands,1
enough ?,1
? francisca,1
francisca isabella,1
dir ho,1
", virgin",1
francisca stage,1
. francisca,1
calls again,1
prioress :,1
the prioress,1
unsworn .,1
yet unsworn,1
business of,1
gentle isabella,1
which calls,1
lucio onetwo,1
as desiring,1
clare .,1
saint clare,1
votarists of,1
the votarists,1
the sisterhood,1
restraint upon,1
strict restraint,1
more strict,1
wishing a,1
rather wishing,1
desiring more,1
precise ;,1
: lord,1
grace t,1
i render,1
evil deeds,1
when evil,1
bid this,1
gall them,1
and gall,1
strike and,1
tyranny to,1
my tyranny,1
"scope ,",1
people scope,1
sith 't,1
: sith,1
dreadful :,1
too dreadful,1
in lord,1
seem'd than,1
have seem'd,1
dreadful would,1
more dreadful,1
you pleas,1
justice when,1
tied-up justice,1
this tied-up,1
unloose this,1
' unloose,1
deeds have,1
their permissive,1
permissive pass,1
people :,1
our more,1
action at,1
reasons for,1
moe reasons,1
. moe,1
true friar,1
person bear,1
formally in,1
may formally,1
instruct me,1
supply me,1
both prince,1
pass and,1
visit both,1
your order,1
his sway,1
slander .,1
it slander,1
sight to,1
strike home,1
ambush of,1
the ambush,1
impos 'd,1
angelo impos,1
the encouragement,1
pray she,1
can persuade,1
as surfeit,1
certain of,1
"arrest ,",1
an arrest,1
wisely under,1
we die,1
drink we,1
thirsty evil,1
a thirsty,1
"bane ,",1
proper bane,1
down their,1
ravin down,1
that ravin,1
rats that,1
pursue— like,1
do pursue—,1
natures do,1
our natures,1
to restraint,1
use turns,1
immoderate use,1
the immoderate,1
scope by,1
every scope,1
much fast,1
creditors .,1
foppery of,1
freedom as,1
"hundred ,",1
of julietta,1
got possession,1
contract i,1
true contract,1
stands it,1
thus stands,1
after ?,1
looked after,1
so looked,1
lechery so,1
is lechery,1
takes him,1
the morality,1
provost eight,1
lechery ?,1
murder ?,1
is't murder,1
offend again,1
would offend,1
of would,1
what but,1
thy offence,1
imprisonment .,1
morality of,1
surfeit is,1
", liberty",1
well she,1
my lucio,1
thomas tapster,1
", thomas",1
considered .,1
be considered,1
eyes almost,1
worn your,1
taken on,1
pity taken,1
. courage,1
tapster still,1
your tapster,1
clients :,1
no clients,1
counsellors lack,1
good counsellors,1
commonwealth !,1
indeed in,1
change indeed,1
a change,1
pulled down,1
be pulled,1
suburbs be,1
our houses,1
burgher put,1
wise burgher,1
withdraw .,1
comes signior,1
provost to,1
authority make,1
much liberty,1
from too,1
restraint ?,1
this restraint,1
whence comes,1
re-enter lucio,1
is just,1
weight .,1
offence ',1
our offence,1
pay down,1
demi-god authority,1
prison ;,1
the demi-god,1
special charge,1
angelo by,1
evil disposition,1
provost seven,1
am committed,1
? bear,1
"juliet ,",1
", juliet",1
madam juliet,1
's madam,1
julietta 's,1
is fast,1
fast my,1
the denunciation,1
shoulders that,1
tickle on,1
so tickle,1
head stands,1
warrant it,1
surely for,1
freshly on,1
act freshly,1
neglected act,1
and neglected,1
drowsy and,1
now puts,1
worn ;,1
been worn,1
them been,1
gone round,1
zodiacs have,1
nineteen zodiacs,1
that nineteen,1
wall so,1
hung by,1
'd armour,1
unscour 'd,1
like unscour,1
penalties which,1
"milkmaid ,",1
may sigh,1
sigh it,1
bid herself,1
prosperous art,1
hath prosperous,1
move men,1
"dialect ,",1
speechless dialect,1
and speechless,1
prone and,1
a prone,1
youth there,1
assay him,1
herself assay,1
deputy ;,1
send after,1
strict deputy,1
; implore,1
: acquaint,1
approbation :,1
her approbation,1
receive her,1
there receive,1
cloister enter,1
day my,1
kind service,1
and appeal,1
enrolled penalties,1
the enrolled,1
awakes me,1
chances the,1
% unhappily,1
perhaps ?,1
on juliet,1
gross is,1
character too,1
with character,1
entertainment with,1
mutual entertainment,1
most mutual,1
stealth of,1
the stealth,1
it chances,1
new deputy,1
time had,1
till time,1
love till,1
the coffer,1
remaining in,1
dower remaining,1
propagation of,1
for propagation,1
outward order,1
of outward,1
denunciation lack,1
"unhappily ,",1
deputy now,1
governor awakes,1
straight feel,1
new governor,1
this new,1
—but this,1
i stagger,1
fills it,1
that fills,1
eminence that,1
his eminence,1
tyranny be,1
spur ;,1
the spur,1
", lets",1
— whether,1
newly in,1
"ride ,",1
doth ride,1
governor doth,1
horse whereon,1
public be,1
body public,1
"newness ,",1
of newness,1
and glimpse,1
fault and,1
clouded too,1
and clouded,1
a moon,1
tutored by,1
pers-on .,1
quasi pers-on,1
", quasi",1
saluteth us,1
feminine saluteth,1
soul feminine,1
loquitur .,1
pauca loquitur,1
qui pauca,1
sapit qui,1
vir sapit,1
", vir",1
"capable ,",1
daughters be,1
instruction ;,1
no instruction,1
"ingenuous ,",1
be ingenuous,1
sons be,1
mehercle !,1
% mehercle,1
under you,1
greatly under,1
very greatly,1
profit very,1
be pierced,1
"pierced ,",1
holofernes costard,1
pearl enough,1
"fauste ,",1
% fauste,1
armado :,1
from don,1
by costard,1
as read,1
"] ,",1
nathaniel ],1
parson stage,1
pretty ;,1
swine :,1
fire enough,1
costard fourthree,1
; fire,1
turf of,1
a turf,1
of conceit,1
good lustre,1
hogshead !,1
piercing a,1
% piercing,1
likest to,1
is likest,1
master schoolmaster,1
daughters profit,1
well tutored,1
precor gelida,1
parishioners ;,1
", objects",1
extravagant spirit,1
foolish extravagant,1
simple ;,1
gift that,1
talent .,1
claws him,1
he claws,1
"claw ,",1
a claw,1
talent be,1
dull fourtwo,1
talent !,1
rare talent,1
l. holofernes,1
more l.,1
adding but,1
hundred make,1
sore i,1
one sore,1
sorel !,1
one sorel,1
sores one,1
fifty sores,1
makes fifty,1
", ideas",1
"ideas ,",1
", apprehensions",1
"mater ,",1
my parishioners,1
lord for,1
praise the,1
am thankful,1
"acute ,",1
is acute,1
of occasion,1
mellowing of,1
the mellowing,1
delivered upon,1
and delivered,1
of pia,1
"apprehensions ,",1
womb of,1
nourished in,1
", nourished",1
of memory,1
ventricle of,1
the ventricle,1
begot in,1
are begot,1
revolutions :,1
", revolutions",1
", motions",1
", precor",1
gelida quando,1
"facility ,",1
study his,1
eye jove,1
admire thy,1
parts admire,1
praise that,1
some praise,1
without wonder,1
thee without,1
soul that,1
that soul,1
ignorant that,1
all ignorant,1
thee commend,1
can thee,1
well can,1
learned is,1
well learned,1
suffice well,1
comprehend :,1
would comprehend,1
art would,1
live that,1
pleasures live,1
those pleasures,1
book thine,1
bias leaves,1
's lightning,1
lightning bears,1
voice his,1
miss the,1
"elegancy ,",1
the elegancy,1
ratified ;,1
numbers ratified,1
only numbers,1
canzonet .,1
the canzonet,1
supervise the,1
me supervise,1
accent :,1
the accent,1
so miss,1
his dreadful,1
"apostrophas ,",1
the apostrophas,1
earthly tongue,1
praise with,1
sings heaven,1
pardon love,1
celestial as,1
. celestial,1
sweet fire,1
anger bent,1
dreadful thunder,1
his bias,1
bow'd study,1
quando pecus,1
osiers bow'd,1
", re",1
. ut,1
loves thee,1
understandeth thee,1
who understandeth,1
pretia .,1
te pretia,1
", non",1
"vede ,",1
te vede,1
chi non,1
", chi",1
"venetia ,",1
", venetia",1
"—venetia ,",1
: —venetia,1
venice :,1
doth of,1
traveller doth,1
mantuan .,1
"ruminat ,",1
umbra ruminat,1
sub umbra,1
omne sub,1
pecus omne,1
", sol",1
", mi",1
fa .,1
domine .,1
like osiers,1
were oaks,1
those thoughts,1
faithful prove,1
'll faithful,1
myself forsworn,1
beauty vow,1
could hold,1
faith could,1
never faith,1
me forsworn,1
"lege ,",1
under pardon,1
: lege,1
"stanze ,",1
a stanze,1
learned .,1
very learned,1
"his—what ,",1
in his—what,1
says in,1
horace says,1
as horace,1
contents ?,1
sore makes,1
then l,1
be sore,1
his inclination,1
twice sod,1
a deer,1
credo for,1
my haud,1
again my,1
insert again,1
—to insert,1
unconfirmed fashion,1
", unconfirmed",1
"ratherest ,",1
", ratherest",1
"unlettered ,",1
", unlettered",1
"untrained ,",1
", untrained",1
"unpruned ,",1
", unpruned",1
"uneducated ,",1
", uneducated",1
"unpolished ,",1
", unpolished",1
"undressed ,",1
his undressed,1
—after his,1
", —after",1
sod simplicity,1
", bis",1
bis coctus,1
intellect is,1
plants are,1
barren plants,1
such barren,1
duller parts,1
the duller,1
only sensible,1
"animal ,",1
an animal,1
only an,1
replenished ;,1
not replenished,1
his intellect,1
coctus !,1
drunk ink,1
not drunk,1
eat paper,1
dainties that,1
the dainties,1
fed of,1
not fed,1
deformed dost,1
how deformed,1
monster ignorance,1
thou monster,1
"inclination ,",1
"ostentare ,",1
sore be,1
", ostentare",1
"cælo ,",1
of cælo,1
hangeth like,1
now hangeth,1
"pomewater ,",1
a pomewater,1
ripe as,1
; ripe,1
"sanguis ,",1
", sanguis",1
reverend sport,1
exit running,1
dir sola,1
shouting within,1
dir shouting,1
nit .,1
pathetical nit,1
handful of,1
that handful,1
t'other side,1
' t'other,1
page o,1
swear !,1
sweetly a,1
how most,1
anon falleth,1
falleth like,1
crab on,1
most barbarous,1
"replication ,",1
", replication",1
"facere ,",1
; facere,1
explication ;,1
of explication,1
in via,1
"insinuation ,",1
of insinuation,1
intimation !,1
barbarous intimation,1
credo .,1
of terra,1
", haud",1
first head,1
buck of,1
least :,1
scholar at,1
"varied ,",1
sweetly varied,1
are sweetly,1
epithets are,1
the epithets,1
"terra ,",1
set before,1
we thankful,1
thankful should,1
taste and,1
princess pierc,1
preyful princess,1
the preyful,1
facility .,1
argues facility,1
it argues,1
something affect,1
will something,1
scurrility .,1
abrogate scurrility,1
to abrogate,1
perge ;,1
", perge",1
"perge ,",1
% perge,1
deer the,1
have call,1
humour the,1
epitaph on,1
extemporal epitaph,1
an extemporal,1
pricket that,1
beside that,1
say beside,1
never but,1
and prick,1
pretty pleasing,1
pleasing pricket,1
jumps from,1
if sore,1
hooting .,1
a hooting,1
people fall,1
sorel ;,1
else sorel,1
", sore",1
"pricket ,",1
or pricket,1
thicket ;,1
from thicket,1
sorel jumps,1
pricket ;,1
then sorel,1
put l,1
yell ;,1
did yell,1
dogs did,1
shooting .,1
with shooting,1
sore with,1
made sore,1
now made,1
sore ;,1
moon is,1
pollusion holds,1
the pollusion,1
", omne",1
at cain,1
old at,1
tell by,1
book-men :,1
are book-men,1
brook the,1
can brook,1
many can,1
being of,1
"bene ,",1
omne bene,1
on learning,1
's birth,1
patch set,1
"indiscreet ,",1
", indiscreet",1
be vain,1
ill become,1
would ill,1
fructify in,1
do fructify,1
those parts,1
feeling are,1
and feeling,1
cain 's,1
not five,1
capacity !,1
when adam,1
comfort thy,1
collusion holds,1
the collusion,1
true indeed,1
five-score .,1
to five-score,1
weeks when,1
to five,1
raught not,1
and raught,1
adam was,1
old when,1
weeks old,1
moon was,1
"luna ,",1
to luna,1
"phœbe ,",1
to phœbe,1
dull nathaniel,1
dictynna ?,1
is dictynna,1
: dictynna,1
dull :,1
% dictynna,1
", facility",1
golden cadence,1
fan !,1
up simplicity,1
hold argument,1
rhetoric of,1
heavenly rhetoric,1
same shall,1
slop .,1
his slop,1
disfigure not,1
: disfigure,1
hose :,1
's hose,1
on wanton,1
guards on,1
are guards,1
rimes are,1
! rimes,1
in prose,1
numbers will,1
these numbers,1
empress of,1
", empress",1
sweet maria,1
lack power,1
lines lack,1
stubborn lines,1
these stubborn,1
persuade my,1
false perjury,1
perjury ?,1
being gain,1
earth dost,1
my earth,1
which on,1
vapour is,1
a vapour,1
breath a,1
. vows,1
disgrace in,1
all disgrace,1
cures all,1
", cures",1
heavenly love,1
? vows,1
"earthly ,",1
was earthly,1
vow was,1
forswore not,1
thou being,1
forswore ;,1
not punishment,1
deserve not,1
broke deserve,1
thee broke,1
vows for,1
fear these,1
hangs up,1
", exhal'st",1
"tyburn ,",1
griefs ?,1
mortal tell,1
of mortal,1
nor tongue,1
thought can,1
"excel ,",1
dost excel,1
far thou,1
queens !,1
of queens,1
o queen,1
still make,1
"glasses ,",1
for glasses,1
tears for,1
wilt keep,1
love thyself,1
